readmission_rate
16.247139588100687
15.23545706371191
21.00371747211896
16.76300578034682
18.69158878504673
17.88321167883212
19.444444444444446
18.081180811808117
15.668202764976957
20.21857923497268
21.246458923512748
16.743827160493826
16.149068322981368
23.557692307692307
18.543046357615893
14.697406340057636
16.986301369863014
13.23529411764706
17.77777777777778
17.633928571428573
14.705882352941178
21.089385474860336
14.840989399293287
18.181818181818183
15.894039735099339
19.599109131403118
15.727002967359049
20.786516853932586
17.857142857142858
13.043478260869565
16.577540106951872
12.204724409448819
14.285714285714285
10.714285714285714
14.285714285714285
15.145228215767634
13.88888888888889
15.267175572519085
12.95238095238095
17.384370015948964
14.790996784565916
19.72318339100346
12.376237623762377
17.09090909090909
12.121212121212121
14.87935656836461
12.424242424242424
11.200000000000001
15.989159891598916
17.257683215130022
14.652014652014653
18.9873417721519
14.920634920634921
25.6198347107438
14.285714285714285
17.665615141955836
14.285714285714285
17.599999999999998
15.789473684210526
16.315789473684212
18.404907975460123
18.9873417721519
14.771048744460858
18.91891891891892
14.432989690721648
17.35159817351598
17.346938775510203
15.283018867924527
13.333333333333334
19.12751677852349
13.758389261744966
19.565217391304348
12.009237875288683
20.058997050147493
12.793733681462141
18.73990306946688
18.622448979591837
19.402985074626866
12.385321100917432
14.76510067114094
16.49484536082474
16.258741258741257
19.158878504672895
17.01323251417769
15.483870967741936
23.920265780730897
18.68686868686869
17.699115044247787
16.957026713124275
20.634920634920633
15.023474178403756
15.079365079365079
16.25
20.0
20.903954802259886
16.619718309859156
11.363636363636363
24.0
14.40677966101695
18.359375
21.189591078066915
18.3206106870229
23.613963039014372
17.26078799249531
28.953229398663698
15.789473684210526
16.624040920716112
20.726915520628683
21.686746987951807
18.91025641025641
14.507772020725387
20.192307692307693
18.050541516245488
18.813314037626625
23.26388888888889
19.852941176470587
21.653543307086615
14.945652173913043
15.277777777777779
13.690476190476192
14.285714285714285
17.073170731707318
23.131672597864767
18.556701030927837
17.713004484304935
15.300546448087433
15.447154471544716
26.923076923076923
21.62162162162162
19.25465838509317
14.666666666666666
13.953488372093023
17.333333333333336
19.340659340659343
17.079889807162534
16.363636363636363
17.56756756756757
14.723926380368098
16.3265306122449
20.735785953177256
21.353065539112052
