beneficiary_avg_age,pct_female,pct_medicare_medicaid,pct_alzheimers,pct_cancer,pct_congestive_heart_failure,pct_chronic_kidney_disease,pct_copd,pct_depression,pct_diabetes,pct_ischemic_heart_disease,pct_osteoporosis,pct_arthritis,pct_psychotic_disorders,pct_stroke,pct_non_white
70.67682926962611,0.5513478818998716,0.3912066752246469,0.2666880616160141,0.1203465984172015,0.5248716302092425,0.7201540437759948,0.4672657254313222,0.4271501924067715,0.5150834401752247,0.657734274669769,0.0941912708480423,0.6506739410264762,0.0834403080470154,0.110237483974326,0.14778562259306804
74.22098273620716,0.5189907038512617,0.1896414342629482,0.2608233732664011,0.1288180611088977,0.3065073042401062,0.5335989378270917,0.2624169989580345,0.3189907039978751,0.3636122178106242,0.4594953519184596,0.116334661475166,0.5264276230924303,0.0432934929011952,0.1131474102015936,0.13067729083665336
72.25229522018839,0.5574102778108978,0.3799928460713008,0.2831763445067366,0.1472516991303207,0.5038750448672946,0.5999761536136878,0.3139382378095862,0.3158459518706331,0.4818170979669727,0.6802193869955885,0.0634315010572314,0.4313819005851914,0.0674853942323834,0.1426016454478359,0.3805890067962323
74.24721734209724,0.4671939074399531,0.4086115992970123,0.3022847102466315,0.1608084360421793,0.3113649676830697,0.5755711776203867,0.2024018745934387,0.375512595022847,0.3702401875489162,0.3974809606748682,0.1189220855741066,0.4481546574956063,0.0661980082870533,0.3137082601054481,0.3541300527240774
70.76337529355575,0.4553992918961447,0.3995377655389457,0.2462136113385621,0.1891227382965185,0.4305173094261408,0.5968233672792586,0.2321007078438729,0.3923583791967938,0.4014063732796026,0.5563532653759835,0.1372934695761211,0.4724626279057337,0.0849232890143096,0.1280979544357789,0.38326121164437454
71.84735479703203,0.5339750849377124,0.4562368548778515,0.206115515111956,0.1504610907040931,0.3081216630071995,0.5046109044321307,0.3978320660261285,0.3206600873217117,0.4036563666253842,0.4384403817031224,0.0730464327180876,0.3849700693007604,0.064390875354716,0.0954538101404303,0.1428571428571429
74.98049035847286,0.516594408730752,0.5306473314396771,0.29159814618209,0.1714008073558828,0.4620272089748841,0.7047391240121843,0.2604275676544326,0.3259829573272537,0.4597847214760053,0.5068022125640604,0.1144416205615189,0.4048437733703842,0.0657048886901629,0.1702795635233966,0.6335775153236658
77.52247735984153,0.5250646830530401,0.8167852522639069,0.483182406250485,0.1495795602962484,0.6456985769587646,0.7040750326026844,0.3916558862816946,0.4649094440472187,0.6411707633617401,0.75,0.1848318241579883,0.6828913326984154,0.1571798189763907,0.1274256143698253,0.4128395860284605
76.69407760363512,0.5402314499659633,0.8596324029952348,0.4815520761974132,0.12825051042968,0.5489448604389381,0.7272974813006127,0.3289312457837985,0.3919673246118448,0.6774676655162697,0.6950306335057862,0.2050374405090538,0.6428863171912865,0.1658270932054459,0.1460857725554799,0.6635806671204902
73.3724635502232,0.4935367503381933,0.4594919585149556,0.2692770180675635,0.1475274315137532,0.4866225763820081,0.6686457238557043,0.2964827895837216,0.3194047800396813,0.5099954908563054,0.5992033671359537,0.0813918534033518,0.357056966860514,0.0835713210013527,0.143018187213663,0.4556591011573726
72.10107978408519,0.5218956208758249,0.6259748050389922,0.4883023395353928,0.1103779244976004,0.5398920215782843,0.6763647271424715,0.4400119976004799,0.4610077986163767,0.5833833233920216,0.5473905220137972,0.0929814038188362,0.5032993403605278,0.2162567486865626,0.1631673665071985,0.4793041391721655
69.49108875889183,0.521086994882654,0.8201870478207164,0.3038644784070937,0.0956414328988883,0.5050291159154755,0.6636668429318864,0.2860419972639845,0.4033880359691194,0.6555496734192695,0.5974942650086466,0.1326980764713252,0.5542615141390507,0.1937533085221457,0.1323451563222163,0.8425974942650433
74.22011541665128,0.5083264633140973,0.7157460840890354,0.4342951360855728,0.1292662822240725,0.5975267929107997,0.713396537721187,0.3474031328268755,0.4418796374911788,0.6187963726570487,0.6842539158214346,0.1559769168741962,0.632151689911789,0.1492168178905193,0.1419620774956306,0.4616652926628194
70.43450860084823,0.4626128427865781,0.5528870720490546,0.2595809912779765,0.1303014819916539,0.5600408789424288,0.7037983310524613,0.3616079032313064,0.3374212229139839,0.580650655925907,0.562766138817067,0.0827797646794413,0.3914154320020439,0.1357520013551354,0.1667518310361096,0.5247828308635667
68.48181465899185,0.4484683986041101,0.8801861186506398,0.5702210158397053,0.0840635907222954,0.5021326094694067,0.7185730902835208,0.5174873983202016,0.7367002713193486,0.5880573864656069,0.6189996121776657,0.1142303217978286,0.5996122526892594,0.6289259404370686,0.1540131836481582,0.603101977510663
78.67745852151356,0.5645487656819101,0.5362201537838932,0.5791177660012141,0.1485228651448805,0.6098745444908944,0.7298664507940106,0.3314447594265479,0.5657628490230676,0.5228652365839742,0.6920275192581951,0.2246054229328207,0.6758397410955079,0.2820720355758802,0.1254552814156212,0.2549575070821529
76.38960492093167,0.5457838429786875,0.4159716957290877,0.2803470642684694,0.1384045152514531,0.405441832978856,0.5750989809572908,0.2275292730619156,0.2486732374119282,0.4866481342619829,0.5311262740965378,0.1259371576799764,0.5336534411354561,0.0599780980315895,0.1373094094991155,0.5110774155505013
74.68075204983991,0.4973008190618019,0.4882725241995532,0.300074460049516,0.1360759493988272,0.5092144456176471,0.6725614297370626,0.3000744600108898,0.3057520478260424,0.5913067759350334,0.5575204768147803,0.1003350710082837,0.4032948622124906,0.0754839914663067,0.1417535369116716,0.6553425167535369
76.11678494480098,0.5635606294353595,0.3059240975007714,0.3145634063677877,0.1570502933477321,0.434742363475162,0.579913607273064,0.3256710893110151,0.3913915459589633,0.4489355137170626,0.5672631904939833,0.1663066954520209,0.5519901264739279,0.0709657512749151,0.1306695464094415,0.25455106448626963
