readmission_rate
26.93409742120344
28.185328185328185
29.770992366412212
29.914529914529915
34.62603878116344
26.666666666666668
27.345309381237527
32.926829268292686
32.78688524590164
29.03225806451613
28.14814814814815
26.96629213483146
30.158730158730158
26.923076923076923
34.375
29.239766081871345
31.25
27.56756756756757
29.411764705882355
29.457364341085274
27.450980392156865
26.804123711340207
27.89115646258503
34.883720930232556
30.23255813953488
26.70807453416149
29.411764705882355
26.785714285714285
29.545454545454547
35.483870967741936
31.712962962962965
29.059829059829063
28.125
28.74493927125506
33.33333333333333
34.48275862068966
31.858407079646017
27.77777777777778
31.03448275862069
30.76923076923077
27.325581395348834
31.343283582089555
27.77777777777778
32.945736434108525
31.428571428571427
28.37837837837838
26.595744680851062
26.60098522167488
27.95031055900621
28.338762214983714
28.25278810408922
26.717557251908396
31.213872832369944
30.0
27.40740740740741
29.73856209150327
28.57142857142857
26.666666666666668
29.475587703435806
27.188940092165897
28.238341968911918
26.881720430107524
28.74617737003058
30.787589498806682
26.923076923076923
29.838709677419356
26.58730158730159
29.054054054054053
27.37430167597765
27.716186252771617
27.55102040816326
28.22966507177033
28.662420382165603
34.48275862068966
31.446540880503143
36.36363636363637
28.49162011173184
28.064992614475624
28.467153284671532
28.13852813852814
34.30232558139535
29.596412556053814
27.906976744186046
32.608695652173914
30.256410256410255
26.590909090909093
38.35616438356164
26.589595375722542
27.516778523489933
34.66135458167331
27.044025157232703
30.612244897959183
27.522935779816514
28.426395939086298
30.18867924528302
28.04878048780488
26.861702127659576
27.835051546391753
27.171903881700555
28.869047619047617
28.431372549019606
26.82926829268293
27.941176470588236
35.38461538461539
28.92561983471074
27.685950413223143
26.87296416938111
27.363184079601986
29.78723404255319
29.472329472329474
32.37822349570201
28.92561983471074
29.357798165137616
28.07017543859649
27.932960893854748
30.458515283842797
27.014218009478675
27.7027027027027
33.75
35.16483516483517
27.507163323782237
27.66798418972332
28.74015748031496
26.86230248306998
27.35674676524954
34.72222222222222
28.205128205128204
28.60696517412935
28.49162011173184
27.54491017964072
30.0
32.13213213213213
27.788279773156898
37.142857142857146
28.87700534759358
28.155339805825243
29.03225806451613
34.883720930232556
32.20338983050847
29.629629629629626
29.545454545454547
27.00729927007299
33.33333333333333
38.23529411764706
30.76923076923077
29.213483146067414
30.35230352303523
26.5625
32.142857142857146
26.768377253814148
27.102803738317753
26.666666666666668
27.692307692307693
27.160493827160494
27.490039840637447
30.0
26.765799256505574
27.586206896551722
27.146814404432135
28.25278810408922
28.38283828382838
27.801724137931032
30.45267489711934
28.57142857142857
28.333333333333332
26.730310262529834
28.034682080924856
28.915662650602407
29.016393442622952
27.66798418972332
28.48101265822785
27.427184466019416
41.46341463414634
39.473684210526315
28.57142857142857
29.357798165137616
27.86885245901639
28.125
27.018633540372672
29.00763358778626
26.785714285714285
27.33812949640288
26.60098522167488
28.63070539419087
29.20353982300885
27.450980392156865
27.32919254658385
32.78688524590164
27.77777777777778
29.213483146067414
27.848101265822784
28.32369942196532
